"Workout #";"Date";"Workout Name";"Duration (sec)";"Exercise Name";"Set Order";"Weight (kg)";"Reps";"RPE";"Distance (meters)";"Seconds";"Notes";"Workout Notes"
"200";"2024-10-24 12:55:07";"Chest and Triceps";"3874";"Bench Press (Barbell)";"W";"62.5";"15";"";"";"";"";"les 4 et 6 en 5-3"
"200";"2024-10-24 12:55:07";"Chest and Triceps";"3874";"Bench Press (Barbell)";"W";"62.5";"15";"";"";"";"";"les 4 et 6 en 5-3"
"200";"2024-10-24 12:55:07";"Chest and Triceps";"3874";"Bench Press (Barbell)";"1";"107.5";"2";"";"";"";"";"les 4 et 6 en 5-3"
"200";"2024-10-24 12:55:07";"Chest and Triceps";"3874";"Bench Press (Barbell)";"2";"107.5";"2";"";"";"";"";"les 4 et 6 en 5-3"
"200";"2024-10-24 12:55:07";"Chest and Triceps";"3874";"Bench Press (Barbell)";"3";"107.5";"1";"";"";"";"";"les 4 et 6 en 5-3"
"200";"2024-10-24 12:55:07";"Chest and Triceps";"3874";"Bench Press (Barbell)";"4";"107.5";"2";"";"";"";"";"les 4 et 6 en 5-3"
"200";"2024-10-24 12:55:07";"Chest and Triceps";"3874";"Bench Press (Barbell)";"5";"107.5";"2";"";"";"";"";"les 4 et 6 en 5-3"
"200";"2024-10-24 12:55:07";"Chest and Triceps";"3874";"Bench Press (Barbell)";"6";"100.0";"3";"";"";"";"";"les 4 et 6 en 5-3"
"200";"2024-10-24 12:55:07";"Chest and Triceps";"3874";"Bench Press (Barbell)";"7";"100.0";"3";"";"";"";"";"les 4 et 6 en 5-3"
"200";"2024-10-24 12:55:07";"Chest and Triceps";"3874";"Bench Press (Barbell)";"8";"75.0";"7";"";"";"";"";"les 4 et 6 en 5-3"
"200";"2024-10-24 12:55:07";"Chest and Triceps";"3874";"Bench Press (Barbell)";"9";"75.0";"7";"";"";"";"";"les 4 et 6 en 5-3"
"200";"2024-10-24 12:55:07";"Chest and Triceps";"3874";"Bench Press (Barbell)";"10";"75.0";"5";"";"";"";"";"les 4 et 6 en 5-3"
"200";"2024-10-24 12:55:07";"Chest and Triceps";"3874";"Chest Dip";"1";"0.0";"10";"";"";"";"";"les 4 et 6 en 5-3"
"200";"2024-10-24 12:55:07";"Chest and Triceps";"3874";"Chest Dip";"2";"50.0";"1";"";"";"";"";"les 4 et 6 en 5-3"
"200";"2024-10-24 12:55:07";"Chest and Triceps";"3874";"Chest Dip";"3";"40.0";"3";"";"";"";"";"les 4 et 6 en 5-3"
"200";"2024-10-24 12:55:07";"Chest and Triceps";"3874";"Chest Dip";"4";"30.0";"2";"";"";"";"";"les 4 et 6 en 5-3"
"200";"2024-10-24 12:55:07";"Chest and Triceps";"3874";"Lateral Raise (Dumbbell)";"1";"12.0";"12";"";"";"";"";"les 4 et 6 en 5-3"
"200";"2024-10-24 12:55:07";"Chest and Triceps";"3874";"Lateral Raise (Dumbbell)";"2";"12.0";"13";"";"";"";"";"les 4 et 6 en 5-3"
"200";"2024-10-24 12:55:07";"Chest and Triceps";"3874";"Lateral Raise (Dumbbell)";"D";"12.0";"12";"";"";"";"";"les 4 et 6 en 5-3"
"201";"2024-10-28 10:35:54";"Chest and Triceps";"3286";"Bench Press (Barbell)";"W";"60.0";"15";"";"";"";"";"les 4 et 6 en 5-3"
"201";"2024-10-28 10:35:54";"Chest and Triceps";"3286";"Bench Press (Barbell)";"W";"60.0";"15";"";"";"";"";"les 4 et 6 en 5-3"
"201";"2024-10-28 10:35:54";"Chest and Triceps";"3286";"Bench Press (Barbell)";"1";"100.0";"7";"";"";"";"";"les 4 et 6 en 5-3"
"201";"2024-10-28 10:35:54";"Chest and Triceps";"3286";"Bench Press (Barbell)";"2";"100.0";"5";"";"";"";"";"les 4 et 6 en 5-3"
"201";"2024-10-28 10:35:54";"Chest and Triceps";"3286";"Bench Press (Barbell)";"3";"100.0";"5";"";"";"";"";"les 4 et 6 en 5-3"
"201";"2024-10-28 10:35:54";"Chest and Triceps";"3286";"Bench Press (Barbell)";"4";"100.0";"5";"";"";"";"";"les 4 et 6 en 5-3"
"201";"2024-10-28 10:35:54";"Chest and Triceps";"3286";"Bench Press (Barbell)";"5";"92.5";"8";"";"";"";"";"les 4 et 6 en 5-3"
"201";"2024-10-28 10:35:54";"Chest and Triceps";"3286";"Bench Press (Barbell)";"6";"92.5";"4";"";"";"";"";"les 4 et 6 en 5-3"
"201";"2024-10-28 10:35:54";"Chest and Triceps";"3286";"Lateral Raise (Dumbbell)";"1";"12.0";"12";"";"";"";"";"les 4 et 6 en 5-3"
"201";"2024-10-28 10:35:54";"Chest and Triceps";"3286";"Lateral Raise (Dumbbell)";"2";"12.0";"12";"";"";"";"";"les 4 et 6 en 5-3"
"201";"2024-10-28 10:35:54";"Chest and Triceps";"3286";"Lateral Raise (Dumbbell)";"D";"12.0";"12";"";"";"";"";"les 4 et 6 en 5-3"
"201";"2024-10-28 10:35:54";"Chest and Triceps";"3286";"Triceps Extension";"1";"20.0";"12";"";"";"";"";"les 4 et 6 en 5-3"
"201";"2024-10-28 10:35:54";"Chest and Triceps";"3286";"Triceps Extension";"2";"23.0";"9";"";"";"";"";"les 4 et 6 en 5-3"
"201";"2024-10-28 10:35:54";"Chest and Triceps";"3286";"Triceps Extension";"3";"20.0";"10";"";"";"";"";"les 4 et 6 en 5-3"
"202";"2024-10-29 10:57:40";"Entraînement du matin";"3540";"Pull Up";"Note";"";"";"";"";"";"normale/supi 15 en pause en haut";""
"202";"2024-10-29 10:57:40";"Entraînement du matin";"3540";"Pull Up";"1";"0.0";"8";"";"";"";"";""
"202";"2024-10-29 10:57:40";"Entraînement du matin";"3540";"Pull Up";"2";"20.0";"5";"";"";"";"";""
"202";"2024-10-29 10:57:40";"Entraînement du matin";"3540";"Pull Up";"3";"20.0";"6";"";"";"";"";""
"202";"2024-10-29 10:57:40";"Entraînement du matin";"3540";"Pull Up";"4";"25.0";"3";"";"";"";"";""
"202";"2024-10-29 10:57:40";"Entraînement du matin";"3540";"Pull Up";"5";"25.0";"3";"";"";"";"";""
"202";"2024-10-29 10:57:40";"Entraînement du matin";"3540";"Pull Up";"6";"25.0";"3";"";"";"";"";""
"202";"2024-10-29 10:57:40";"Entraînement du matin";"3540";"Pull Up";"7";"15.0";"3";"";"";"";"";""
"202";"2024-10-29 10:57:40";"Entraînement du matin";"3540";"Pull Up";"8";"15.0";"3";"";"";"";"";""
"202";"2024-10-29 10:57:40";"Entraînement du matin";"3540";"Seated Row (Machine)";"1";"79.0";"12";"";"";"";"";""
"202";"2024-10-29 10:57:40";"Entraînement du matin";"3540";"Seated Row (Machine)";"2";"79.0";"12";"";"";"";"";""
"202";"2024-10-29 10:57:40";"Entraînement du matin";"3540";"Seated Row (Machine)";"3";"79.0";"12";"";"";"";"";""
"202";"2024-10-29 10:57:40";"Entraînement du matin";"3540";"Seated Row (Machine)";"D";"73.0";"12";"";"";"";"";""
"202";"2024-10-29 10:57:40";"Entraînement du matin";"3540";"Bicep Curl (Machine)";"1";"45.0";"8";"";"";"";"";""
"202";"2024-10-29 10:57:40";"Entraînement du matin";"3540";"Bicep Curl (Machine)";"2";"45.0";"7";"";"";"";"";""
"202";"2024-10-29 10:57:40";"Entraînement du matin";"3540";"Bicep Curl (Machine)";"D";"45.0";"8";"";"";"";"";""
"203";"2024-11-01 10:41:41";"Chest and Triceps";"3272";"Bench Press (Barbell)";"W";"60.0";"10";"";"";"";"";"les 4 et 6 en 5-3"
"203";"2024-11-01 10:41:41";"Chest and Triceps";"3272";"Bench Press (Barbell)";"W";"60.0";"15";"";"";"";"";"les 4 et 6 en 5-3"
"203";"2024-11-01 10:41:41";"Chest and Triceps";"3272";"Bench Press (Barbell)";"1";"100.0";"1";"";"";"";"";"les 4 et 6 en 5-3"
"203";"2024-11-01 10:41:41";"Chest and Triceps";"3272";"Bench Press (Barbell)";"2";"112.5";"2";"";"";"";"";"les 4 et 6 en 5-3"
"203";"2024-11-01 10:41:41";"Chest and Triceps";"3272";"Bench Press (Barbell)";"3";"112.5";"2";"";"";"";"";"les 4 et 6 en 5-3"
"203";"2024-11-01 10:41:41";"Chest and Triceps";"3272";"Bench Press (Barbell)";"4";"112.5";"2";"";"";"";"";"les 4 et 6 en 5-3"
"203";"2024-11-01 10:41:41";"Chest and Triceps";"3272";"Bench Press (Barbell)";"5";"112.5";"2";"";"";"";"";"les 4 et 6 en 5-3"
"203";"2024-11-01 10:41:41";"Chest and Triceps";"3272";"Bench Press (Barbell)";"6";"92.5";"9";"";"";"";"";"les 4 et 6 en 5-3"
"203";"2024-11-01 10:41:41";"Chest and Triceps";"3272";"Bench Press (Barbell)";"7";"92.5";"9";"";"";"";"";"les 4 et 6 en 5-3"
"203";"2024-11-01 10:41:41";"Chest and Triceps";"3272";"Lateral Raise (Dumbbell)";"1";"12.0";"12";"";"";"";"";"les 4 et 6 en 5-3"
"203";"2024-11-01 10:41:41";"Chest and Triceps";"3272";"Lateral Raise (Dumbbell)";"2";"12.0";"12";"";"";"";"";"les 4 et 6 en 5-3"
"203";"2024-11-01 10:41:41";"Chest and Triceps";"3272";"Lateral Raise (Dumbbell)";"D";"12.0";"12";"";"";"";"";"les 4 et 6 en 5-3"
"203";"2024-11-01 10:41:41";"Chest and Triceps";"3272";"Lateral Raise (Dumbbell)";"4";"10.0";"12";"";"";"";"";"les 4 et 6 en 5-3"
"203";"2024-11-01 10:41:41";"Chest and Triceps";"3272";"Triceps Extension";"1";"20.0";"12";"";"";"";"";"les 4 et 6 en 5-3"
"203";"2024-11-01 10:41:41";"Chest and Triceps";"3272";"Triceps Extension";"2";"23.0";"9";"";"";"";"";"les 4 et 6 en 5-3"
"203";"2024-11-01 10:41:41";"Chest and Triceps";"3272";"Triceps Extension";"3";"20.0";"10";"";"";"";"";"les 4 et 6 en 5-3"
"203";"2024-11-01 10:41:41";"Chest and Triceps";"3272";"Triceps Extension";"4";"20.0";"10";"";"";"";"";"les 4 et 6 en 5-3"
"203";"2024-11-01 10:41:41";"Chest and Triceps";"3272";"Pull Up";"1";"0.0";"10";"";"";"";"";"les 4 et 6 en 5-3"
"203";"2024-11-01 10:41:41";"Chest and Triceps";"3272";"Pull Up";"2";"0.0";"10";"";"";"";"";"les 4 et 6 en 5-3"
"203";"2024-11-01 10:41:41";"Chest and Triceps";"3272";"Pull Up";"3";"0.0";"10";"";"";"";"";"les 4 et 6 en 5-3"
"204";"2024-11-04 10:01:59";"Chest and Triceps";"3741";"Bench Press (Barbell)";"W";"60.0";"10";"";"";"";"";""
"204";"2024-11-04 10:01:59";"Chest and Triceps";"3741";"Bench Press (Barbell)";"W";"60.0";"15";"";"";"";"";""
"204";"2024-11-04 10:01:59";"Chest and Triceps";"3741";"Bench Press (Barbell)";"1";"105.0";"5";"";"";"";"";""
"204";"2024-11-04 10:01:59";"Chest and Triceps";"3741";"Bench Press (Barbell)";"2";"105.0";"5";"";"";"";"";""
"204";"2024-11-04 10:01:59";"Chest and Triceps";"3741";"Bench Press (Barbell)";"3";"105.0";"2";"";"";"";"";""
"204";"2024-11-04 10:01:59";"Chest and Triceps";"3741";"Bench Press (Barbell)";"4";"105.0";"4";"";"";"";"";""
"204";"2024-11-04 10:01:59";"Chest and Triceps";"3741";"Bench Press (Barbell)";"5";"93.5";"7";"";"";"";"";""
"204";"2024-11-04 10:01:59";"Chest and Triceps";"3741";"Bench Press (Barbell)";"6";"93.5";"7";"";"";"";"";""
"204";"2024-11-04 10:01:59";"Chest and Triceps";"3741";"Chest Dip";"1";"0.0";"10";"";"";"";"";""
"204";"2024-11-04 10:01:59";"Chest and Triceps";"3741";"Chest Dip";"2";"20.0";"8";"";"";"";"";""
"204";"2024-11-04 10:01:59";"Chest and Triceps";"3741";"Chest Dip";"3";"40.0";"4";"";"";"";"";""
"204";"2024-11-04 10:01:59";"Chest and Triceps";"3741";"Chest Dip";"4";"40.0";"5";"";"";"";"";""
"204";"2024-11-04 10:01:59";"Chest and Triceps";"3741";"Chest Dip";"5";"40.0";"5";"";"";"";"";""
"204";"2024-11-04 10:01:59";"Chest and Triceps";"3741";"Lateral Raise (Dumbbell)";"1";"12.0";"12";"";"";"";"";""
"204";"2024-11-04 10:01:59";"Chest and Triceps";"3741";"Lateral Raise (Dumbbell)";"2";"12.0";"12";"";"";"";"";""
"204";"2024-11-04 10:01:59";"Chest and Triceps";"3741";"Lateral Raise (Dumbbell)";"3";"10.0";"12";"";"";"";"";""
"204";"2024-11-04 10:01:59";"Chest and Triceps";"3741";"Triceps Extension";"1";"23.0";"12";"";"";"";"";""
"204";"2024-11-04 10:01:59";"Chest and Triceps";"3741";"Triceps Extension";"2";"23.0";"11";"";"";"";"";""
"204";"2024-11-04 10:01:59";"Chest and Triceps";"3741";"Triceps Extension";"3";"20.0";"12";"";"";"";"";""
"205";"2024-11-06 09:23:20";"Entraînement du matin";"1773";"Pull Up";"Note";"";"";"";"";"";"normale/supi 15 en pause en haut";""
"205";"2024-11-06 09:23:20";"Entraînement du matin";"1773";"Pull Up";"1";"0.0";"3";"";"";"";"";""
"205";"2024-11-06 09:23:20";"Entraînement du matin";"1773";"Pull Up";"2";"0.0";"5";"";"";"";"";""
"205";"2024-11-06 09:23:20";"Entraînement du matin";"1773";"Pull Up";"3";"0.0";"6";"";"";"";"";""
"205";"2024-11-06 09:23:20";"Entraînement du matin";"1773";"Seated Row (Machine)";"1";"79.0";"12";"";"";"";"";""
"205";"2024-11-06 09:23:20";"Entraînement du matin";"1773";"Seated Row (Machine)";"2";"79.0";"12";"";"";"";"";""
"205";"2024-11-06 09:23:20";"Entraînement du matin";"1773";"Seated Row (Machine)";"3";"79.0";"8";"";"";"";"";""
"205";"2024-11-06 09:23:20";"Entraînement du matin";"1773";"Seated Row (Machine)";"4";"79.0";"12";"";"";"";"";""
"205";"2024-11-06 09:23:20";"Entraînement du matin";"1773";"Bicep Curl (Machine)";"1";"45.0";"10";"";"";"";"";""
"205";"2024-11-06 09:23:20";"Entraînement du matin";"1773";"Bicep Curl (Machine)";"2";"45.0";"10";"";"";"";"";""
"205";"2024-11-06 09:23:20";"Entraînement du matin";"1773";"Bicep Curl (Machine)";"D";"45.0";"11";"";"";"";"";""
"205";"2024-11-06 09:23:20";"Entraînement du matin";"1773";"Reverse Fly (Machine)";"1";"41.0";"10";"";"";"";"";""
"205";"2024-11-06 09:23:20";"Entraînement du matin";"1773";"Reverse Fly (Machine)";"2";"41.0";"10";"";"";"";"";""
"206";"2024-11-07 09:41:22";"Chest and Triceps";"4883";"Bench Press (Barbell)";"W";"60.0";"10";"";"";"";"";""
"206";"2024-11-07 09:41:22";"Chest and Triceps";"4883";"Bench Press (Barbell)";"W";"60.0";"12";"";"";"";"";""
"206";"2024-11-07 09:41:22";"Chest and Triceps";"4883";"Bench Press (Barbell)";"1";"100.0";"2";"";"";"";"";""
"206";"2024-11-07 09:41:22";"Chest and Triceps";"4883";"Bench Press (Barbell)";"2";"112.5";"2";"";"";"";"";""
"206";"2024-11-07 09:41:22";"Chest and Triceps";"4883";"Bench Press (Barbell)";"3";"112.5";"2";"";"";"";"";""
"206";"2024-11-07 09:41:22";"Chest and Triceps";"4883";"Bench Press (Barbell)";"4";"112.5";"2";"";"";"";"";""
"206";"2024-11-07 09:41:22";"Chest and Triceps";"4883";"Bench Press (Barbell)";"5";"112.5";"2";"";"";"";"";""
"206";"2024-11-07 09:41:22";"Chest and Triceps";"4883";"Bench Press (Barbell)";"6";"93.5";"9";"";"";"";"";""
"206";"2024-11-07 09:41:22";"Chest and Triceps";"4883";"Bench Press (Barbell)";"7";"93.5";"9";"";"";"";"";""
"206";"2024-11-07 09:41:22";"Chest and Triceps";"4883";"Chest Dip";"1";"0.0";"12";"";"";"";"";""
"206";"2024-11-07 09:41:22";"Chest and Triceps";"4883";"Chest Dip";"2";"40.0";"4";"";"";"";"";""
"206";"2024-11-07 09:41:22";"Chest and Triceps";"4883";"Chest Dip";"3";"50.0";"3";"";"";"";"";""
"206";"2024-11-07 09:41:22";"Chest and Triceps";"4883";"Chest Dip";"4";"60.0";"2";"";"";"";"";""
"206";"2024-11-07 09:41:22";"Chest and Triceps";"4883";"Lateral Raise (Dumbbell)";"1";"12.0";"12";"";"";"";"";""
"206";"2024-11-07 09:41:22";"Chest and Triceps";"4883";"Lateral Raise (Dumbbell)";"2";"12.0";"12";"";"";"";"";""
"206";"2024-11-07 09:41:22";"Chest and Triceps";"4883";"Lateral Raise (Dumbbell)";"3";"10.0";"12";"";"";"";"";""
"206";"2024-11-07 09:41:22";"Chest and Triceps";"4883";"Triceps Extension";"Note";"";"";"";"";"";"triangle ";""
"206";"2024-11-07 09:41:22";"Chest and Triceps";"4883";"Triceps Extension";"1";"27.0";"12";"";"";"";"";""
"206";"2024-11-07 09:41:22";"Chest and Triceps";"4883";"Triceps Extension";"2";"32.0";"10";"";"";"";"";""
"206";"2024-11-07 09:41:22";"Chest and Triceps";"4883";"Triceps Extension";"3";"32.0";"12";"";"";"";"";""
"207";"2024-11-12 12:48:07";"Chest and Triceps";"4943";"Bench Press (Barbell)";"Note";"";"";"";"";"";"les deux dernières en tempo";""
"207";"2024-11-12 12:48:07";"Chest and Triceps";"4943";"Bench Press (Barbell)";"W";"62.5";"10";"";"";"";"";""
"207";"2024-11-12 12:48:07";"Chest and Triceps";"4943";"Bench Press (Barbell)";"W";"62.5";"12";"";"";"";"";""
"207";"2024-11-12 12:48:07";"Chest and Triceps";"4943";"Bench Press (Barbell)";"1";"93.5";"10";"";"";"";"";""
"207";"2024-11-12 12:48:07";"Chest and Triceps";"4943";"Bench Press (Barbell)";"2";"93.5";"10";"";"";"";"";""
"207";"2024-11-12 12:48:07";"Chest and Triceps";"4943";"Bench Press (Barbell)";"3";"93.5";"9";"";"";"";"";""
"207";"2024-11-12 12:48:07";"Chest and Triceps";"4943";"Bench Press (Barbell)";"4";"93.5";"3";"";"";"";"";""
"207";"2024-11-12 12:48:07";"Chest and Triceps";"4943";"Bench Press (Barbell)";"5";"93.5";"3";"";"";"";"";""
"207";"2024-11-12 12:48:07";"Chest and Triceps";"4943";"Chest Dip";"1";"0.0";"8";"";"";"";"";""
"207";"2024-11-12 12:48:07";"Chest and Triceps";"4943";"Chest Dip";"2";"40.0";"4";"";"";"";"";""
"207";"2024-11-12 12:48:07";"Chest and Triceps";"4943";"Chest Dip";"3";"40.0";"5";"";"";"";"";""
"207";"2024-11-12 12:48:07";"Chest and Triceps";"4943";"Chest Dip";"4";"40.0";"8";"";"";"";"";""
"207";"2024-11-12 12:48:07";"Chest and Triceps";"4943";"Lateral Raise (Dumbbell)";"1";"12.0";"12";"";"";"";"";""
"207";"2024-11-12 12:48:07";"Chest and Triceps";"4943";"Lateral Raise (Dumbbell)";"2";"10.0";"12";"";"";"";"";""
"207";"2024-11-12 12:48:07";"Chest and Triceps";"4943";"Lateral Raise (Dumbbell)";"3";"10.0";"12";"";"";"";"";""
"207";"2024-11-12 12:48:07";"Chest and Triceps";"4943";"Triceps Extension";"1";"18.0";"12";"";"";"";"";""
"207";"2024-11-12 12:48:07";"Chest and Triceps";"4943";"Triceps Extension";"2";"23.0";"12";"";"";"";"";""
"207";"2024-11-12 12:48:07";"Chest and Triceps";"4943";"Triceps Extension";"3";"23.0";"12";"";"";"";"";""
"208";"2024-11-13 15:18:11";"Entraînement du matin";"3999";"Pull Up";"Note";"";"";"";"";"";"pro/supi/(neutre)";""
"208";"2024-11-13 15:18:11";"Entraînement du matin";"3999";"Pull Up";"1";"0.0";"10";"";"";"";"";""
"208";"2024-11-13 15:18:11";"Entraînement du matin";"3999";"Pull Up";"2";"0.0";"10";"";"";"";"";""
"208";"2024-11-13 15:18:11";"Entraînement du matin";"3999";"Pull Up";"3";"0.0";"10";"";"";"";"";""
"208";"2024-11-13 15:18:11";"Entraînement du matin";"3999";"Pull Up";"4";"20.0";"3";"";"";"";"";""
"208";"2024-11-13 15:18:11";"Entraînement du matin";"3999";"Pull Up";"5";"20.0";"4";"";"";"";"";""
"208";"2024-11-13 15:18:11";"Entraînement du matin";"3999";"Pull Up";"6";"20.0";"6";"";"";"";"";""
"208";"2024-11-13 15:18:11";"Entraînement du matin";"3999";"Seated Row (Machine)";"1";"79.0";"12";"";"";"";"";""
"208";"2024-11-13 15:18:11";"Entraînement du matin";"3999";"Seated Row (Machine)";"2";"79.0";"12";"";"";"";"";""
"208";"2024-11-13 15:18:11";"Entraînement du matin";"3999";"Seated Row (Machine)";"3";"79.0";"8";"";"";"";"";""
"208";"2024-11-13 15:18:11";"Entraînement du matin";"3999";"Bicep Curl (Machine)";"1";"45.0";"10";"";"";"";"";""
"208";"2024-11-13 15:18:11";"Entraînement du matin";"3999";"Bicep Curl (Machine)";"2";"45.0";"10";"";"";"";"";""
"208";"2024-11-13 15:18:11";"Entraînement du matin";"3999";"Bicep Curl (Machine)";"D";"45.0";"11";"";"";"";"";""
"208";"2024-11-13 15:18:11";"Entraînement du matin";"3999";"Pull Up";"1";"0.0";"5";"";"";"";"";""
"208";"2024-11-13 15:18:11";"Entraînement du matin";"3999";"Pull Up";"2";"0.0";"5";"";"";"";"";""
"208";"2024-11-13 15:18:11";"Entraînement du matin";"3999";"Pull Up";"3";"0.0";"5";"";"";"";"";""
"208";"2024-11-13 15:18:11";"Entraînement du matin";"3999";"Pull Up";"4";"0.0";"5";"";"";"";"";""
"208";"2024-11-13 15:18:11";"Entraînement du matin";"3999";"Pull Up";"5";"0.0";"5";"";"";"";"";""
"208";"2024-11-13 15:18:11";"Entraînement du matin";"3999";"Pull Up";"6";"0.0";"5";"";"";"";"";""
"209";"2024-11-15 17:29:42";"Chest and Triceps";"5275";"Bench Press (Barbell)";"Note";"";"";"";"";"";"les deux dernières en tempo";""
"209";"2024-11-15 17:29:42";"Chest and Triceps";"5275";"Bench Press (Barbell)";"W";"62.5";"10";"";"";"";"";""
"209";"2024-11-15 17:29:42";"Chest and Triceps";"5275";"Bench Press (Barbell)";"W";"62.5";"12";"";"";"";"";""
"209";"2024-11-15 17:29:42";"Chest and Triceps";"5275";"Bench Press (Barbell)";"1";"112.5";"2";"";"";"";"";""
"209";"2024-11-15 17:29:42";"Chest and Triceps";"5275";"Bench Press (Barbell)";"2";"112.5";"2";"";"";"";"";""
"209";"2024-11-15 17:29:42";"Chest and Triceps";"5275";"Bench Press (Barbell)";"3";"112.5";"2";"";"";"";"";""
"209";"2024-11-15 17:29:42";"Chest and Triceps";"5275";"Bench Press (Barbell)";"4";"112.5";"2";"";"";"";"";""
"209";"2024-11-15 17:29:42";"Chest and Triceps";"5275";"Bench Press (Barbell)";"5";"105.0";"3";"";"";"";"";""
"209";"2024-11-15 17:29:42";"Chest and Triceps";"5275";"Bench Press (Barbell)";"6";"105.0";"3";"";"";"";"";""
"209";"2024-11-15 17:29:42";"Chest and Triceps";"5275";"Bench Press (Barbell)";"7";"105.0";"3";"";"";"";"";""
"209";"2024-11-15 17:29:42";"Chest and Triceps";"5275";"Pull Up";"1";"0.0";"10";"";"";"";"";""
"209";"2024-11-15 17:29:42";"Chest and Triceps";"5275";"Pull Up";"2";"0.0";"10";"";"";"";"";""
"209";"2024-11-15 17:29:42";"Chest and Triceps";"5275";"Pull Up";"3";"0.0";"10";"";"";"";"";""
"209";"2024-11-15 17:29:42";"Chest and Triceps";"5275";"Pull Up";"4";"20.0";"3";"";"";"";"";""
"209";"2024-11-15 17:29:42";"Chest and Triceps";"5275";"Pull Up";"5";"20.0";"5";"";"";"";"";""
"209";"2024-11-15 17:29:42";"Chest and Triceps";"5275";"Squat (Barbell)";"1";"60.0";"8";"";"";"";"";""
"209";"2024-11-15 17:29:42";"Chest and Triceps";"5275";"Squat (Barbell)";"2";"80.0";"5";"";"";"";"";""
"209";"2024-11-15 17:29:42";"Chest and Triceps";"5275";"Squat (Barbell)";"3";"90.0";"3";"";"";"";"";""
"210";"2024-11-19 08:32:43";"Chest and Triceps";"1575";"Bench Press (Barbell)";"W";"60.0";"10";"";"";"";"";""
"210";"2024-11-19 08:32:43";"Chest and Triceps";"1575";"Bench Press (Barbell)";"W";"60.0";"12";"";"";"";"";""
"210";"2024-11-19 08:32:43";"Chest and Triceps";"1575";"Bench Press (Barbell)";"1";"105.0";"3";"";"";"";"";""
"210";"2024-11-19 08:32:43";"Chest and Triceps";"1575";"Bench Press (Barbell)";"2";"105.0";"4";"";"";"";"";""
"210";"2024-11-19 08:32:43";"Chest and Triceps";"1575";"Bench Press (Barbell)";"3";"105.0";"4";"";"";"";"";""
"210";"2024-11-19 08:32:43";"Chest and Triceps";"1575";"Bench Press (Barbell)";"4";"100.0";"4";"";"";"";"";""
"210";"2024-11-19 08:32:43";"Chest and Triceps";"1575";"Lateral Raise (Dumbbell)";"1";"12.0";"12";"";"";"";"";""
"210";"2024-11-19 08:32:43";"Chest and Triceps";"1575";"Lateral Raise (Dumbbell)";"2";"10.0";"12";"";"";"";"";""
"210";"2024-11-19 08:32:43";"Chest and Triceps";"1575";"Lateral Raise (Dumbbell)";"3";"10.0";"12";"";"";"";"";""
"210";"2024-11-19 08:32:43";"Chest and Triceps";"1575";"Triceps Extension";"1";"18.0";"12";"";"";"";"";""
"211";"2024-11-20 13:57:42";"Entraînement du matin";"5482";"Pull Up";"Note";"";"";"";"";"";"pro/supi/(neutre)";""
"211";"2024-11-20 13:57:42";"Entraînement du matin";"5482";"Pull Up";"1";"0.0";"10";"";"";"";"";""
"211";"2024-11-20 13:57:42";"Entraînement du matin";"5482";"Pull Up";"2";"0.0";"10";"";"";"";"";""
"211";"2024-11-20 13:57:42";"Entraînement du matin";"5482";"Pull Up";"3";"0.0";"10";"";"";"";"";""
"211";"2024-11-20 13:57:42";"Entraînement du matin";"5482";"Pull Up";"4";"25.0";"3";"";"";"";"";""
"211";"2024-11-20 13:57:42";"Entraînement du matin";"5482";"Pull Up";"5";"25.0";"3";"";"";"";"";""
"211";"2024-11-20 13:57:42";"Entraînement du matin";"5482";"Pull Up";"6";"25.0";"4";"";"";"";"";""
"211";"2024-11-20 13:57:42";"Entraînement du matin";"5482";"Seated Row (Cable)";"1";"54.0";"12";"";"";"";"";""
"211";"2024-11-20 13:57:42";"Entraînement du matin";"5482";"Seated Row (Cable)";"2";"54.0";"12";"";"";"";"";""
"211";"2024-11-20 13:57:42";"Entraînement du matin";"5482";"Seated Row (Cable)";"D";"54.0";"9";"";"";"";"";""
"211";"2024-11-20 13:57:42";"Entraînement du matin";"5482";"Bicep Curl (Machine)";"1";"45.0";"12";"";"";"";"";""
"211";"2024-11-20 13:57:42";"Entraînement du matin";"5482";"Bicep Curl (Machine)";"2";"45.0";"10";"";"";"";"";""
